4;0;332
35;49;991
43;13;154
43;43;759
25;16;903
42;3;207
23;16;341
49;39;243
5;14;699
10;44;419
44;39;451
37;15;629
9;1;84
30;6;90
42;20;502
0;20;451
0;6;378
46;30;464
21;5;224
4;29;694
14;32;372
36;49;80
15;37;12
13;33;36
6;43;196
12;6;381
37;5;878
12;10;766
2;47;190
49;15;207
20;4;443
19;15;477
35;6;422
21;35;656
21;36;470
17;40;735
13;9;971
42;17;484
40;2;444
30;34;41
44;16;446
40;43;568
29;36;558
35;26;15
47;15;406
11;40;473
14;34;132
22;35;127
11;28;745
47;28;269
1;5;427
19;26;379
10;31;865
45;37;80
8;27;653
47;44;31
3;29;236
48;15;993
45;21;605
15;28;307
41;31;161
14;34;420
29;28;786
1;0;174
30;19;950
2;13;168
23;13;679
35;44;978
1;3;804
21;23;96
38;44;64
27;3;115
45;44;863
11;18;305
12;2;583
3;18;913
2;42;161
21;42;293
31;5;753
9;12;624
30;7;107
34;12;121
5;2;316
41;6;388
15;12;907
18;23;829
19;48;697
44;19;616
46;16;45
38;46;972
18;36;632
11;30;218
9;27;799
23;47;316
29;10;723
38;6;606
19;12;635
46;39;284
46;36;762
24;37;914
3;16;118
17;23;396
37;3;622
34;8;919
1;46;21
19;14;184
44;8;206
21;19;677
16;21;951
17;15;893
22;35;797
44;19;613
9;12;731
16;0;68
49;34;77
35;44;853
13;27;432
28;29;593
35;31;951
22;0;40
22;20;751
36;11;471
6;7;546
20;9;39
22;28;145
6;22;692
30;31;541
4;4;768
23;43;108
10;8;749
33;37;247
34;44;612
15;12;459
30;29;751
15;42;362
19;6;34
22;28;182
12;41;386
24;17;322
49;13;359
18;45;967
39;37;425
39;38;683
26;41;201
11;49;27
39;39;229
20;3;750
3;37;605
28;20;919
43;9;535
14;16;985
5;12;675
39;25;110
46;30;365
17;45;750
49;1;844
17;35;556
4;28;202
30;14;165
18;11;346
25;46;566
7;12;488
10;6;751
17;0;282
5;23;465
19;36;837
42;29;374
3;25;486
48;9;756
39;24;955
25;21;280
38;21;671
39;10;674
13;38;894
4;0;701
13;48;108
36;11;563
16;25;644
48;21;429
4;8;46
36;21;641
39;42;586
0;17;40
39;29;523
8;29;820
23;49;493
39;35;223
32;2;268
19;9;912
31;39;999
12;35;33
31;26;334
12;14;168
5;13;619
3;47;637
1;8;915
41;24;450
46;14;466
41;4;384
18;20;657
