46;16;789
41;20;553
42;40;289
27;44;97
46;41;668
25;35;388
30;30;562
17;14;825
13;35;995
49;1;83
2;29;204
14;6;986
36;15;604
14;17;578
13;43;898
34;0;415
25;8;915
11;29;45
48;28;691
27;25;524
3;27;871
0;44;239
23;11;595
20;43;305
47;2;949
12;49;849
4;32;290
40;23;844
8;40;995
7;16;559
14;9;785
4;11;783
35;13;973
32;11;779
41;5;303
30;13;533
4;35;575
42;23;875
11;12;80
1;42;81
12;15;906
1;5;696
25;43;827
8;27;726
43;21;407
25;49;371
27;27;532
23;3;603
49;22;720
45;42;978
35;34;416
44;20;930
43;39;1
30;4;399
35;46;177
42;48;25
23;36;257
35;24;292
27;39;241
15;2;654
48;30;32
15;49;21
23;31;208
18;46;465
6;37;135
21;6;486
34;22;123
36;49;195
6;17;636
34;28;733
17;31;483
18;42;468
15;26;985
0;49;86
2;16;551
5;43;915
8;14;167
45;6;467
33;9;636
19;39;68
23;1;304
49;38;899
33;5;597
25;34;452
1;33;658
32;14;930
30;29;692
40;8;350
15;22;731
0;32;353
0;28;314
12;42;648
6;21;768
15;33;589
35;43;453
40;1;888
35;38;203
18;32;846
47;33;309
8;33;457
12;7;72
12;0;100
17;19;453
14;24;145
46;25;510
38;30;586
13;9;630
23;32;848
23;14;179
16;47;773
15;3;517
25;23;853
17;23;625
21;21;283
2;22;157
16;9;65
36;44;474
41;39;508
9;43;102
13;47;533
18;30;428
49;12;134
36;46;727
0;1;219
28;47;192
38;6;102
5;30;67
0;14;222
23;8;587
26;8;483
37;34;838
36;17;948
46;49;963
37;41;753
14;32;303
9;21;746
0;7;325
6;49;949
45;12;756
7;24;865
36;40;256
17;1;787
7;9;627
5;27;661
26;35;637
45;14;748
42;26;4
7;14;616
35;29;358
49;0;734
10;30;342
44;27;841
2;41;390
47;42;975
34;18;518
23;29;267
43;28;532
31;32;440
21;7;166
44;44;947
15;32;164
39;43;459
17;44;677
1;23;919
4;12;994
4;34;25
38;9;307
19;1;977
15;20;190
47;26;692
40;40;468
28;7;949
5;25;122
25;32;418
14;41;116
30;27;401
22;16;467
7;6;695
32;46;622
9;24;464
13;20;352
49;10;657
22;26;95
2;49;172
45;13;551
44;5;193
43;34;867
39;25;192
11;33;680
38;46;214
