4;41;2
1;24;570
48;39;51
27;24;799
34;10;577
13;7;55
36;23;859
3;6;491
29;9;701
43;1;452
31;29;713
42;37;433
27;12;427
24;10;329
22;29;303
7;8;479
16;21;700
19;33;863
8;1;696
25;21;300
43;5;754
29;46;895
4;41;469
7;35;901
31;11;255
26;30;536
9;21;11
11;27;607
37;11;919
42;34;707
36;1;818
6;31;106
28;42;672
20;3;340
0;9;709
39;38;435
30;31;418
7;16;10
14;32;560
7;42;697
48;11;143
38;20;684
4;24;617
7;47;776
43;39;365
33;10;364
44;47;457
24;12;68
14;28;713
40;41;974
27;21;996
48;21;829
9;12;773
1;35;273
40;22;672
32;14;540
32;30;433
9;12;894
12;24;994
3;23;829
48;13;661
32;30;530
38;44;350
26;23;964
29;43;237
9;33;782
19;32;283
8;8;218
27;17;177
5;36;939
41;6;775
47;2;441
30;8;855
7;43;405
9;5;147
23;30;379
32;2;826
10;34;825
27;39;112
22;5;254
17;33;157
20;35;351
9;32;817
39;28;491
46;12;784
43;49;54
3;3;744
39;22;678
5;31;441
47;19;256
16;8;75
30;39;186
12;39;408
39;13;959
28;43;482
16;14;429
2;33;816
2;18;28
25;27;232
23;14;80
45;12;249
28;23;406
20;16;463
29;31;202
32;13;794
39;11;583
9;38;336
0;45;727
21;13;795
2;4;235
47;38;483
16;44;39
35;49;396
3;45;960
48;22;40
30;20;98
11;36;318
32;14;521
37;44;332
26;6;195
30;18;234
11;32;859
35;15;390
37;3;239
9;5;857
18;2;466
34;41;860
34;40;368
45;15;488
48;29;986
35;9;877
10;23;550
36;36;798
9;44;94
35;23;648
3;23;163
33;18;853
43;41;297
16;45;557
43;15;339
18;37;734
20;2;887
18;49;653
15;32;308
33;25;929
38;49;334
35;41;843
16;14;215
6;42;355
28;43;553
49;43;427
22;40;139
17;15;430
38;35;477
25;17;720
27;9;327
18;28;922
11;7;473
24;2;459
25;13;208
26;39;119
5;15;787
44;10;697
39;20;686
45;47;121
18;40;942
24;29;643
1;10;300
31;38;715
47;48;764
34;41;37
11;11;935
17;20;43
46;33;988
31;28;159
11;15;188
17;6;230
25;1;680
28;25;570
40;23;544
3;46;245
46;5;569
32;34;730
9;0;407
45;28;923
32;19;634
7;19;451
26;30;836
26;8;812
17;32;723
18;27;940
24;43;739
37;34;467
29;29;639
22;8;119
41;30;465
37;45;107
46;33;74
4;27;323
20;19;946
